engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
35.0,1532.75,32.0,21.17647,40.784313,88.0,-2.34375,3.125,41.0,27.058823,53.725491,21.17647,37.254902,21.17647,0.0,100.0,1.960784,51.0,22.0,235.5,159.100006,13.671,0.0,0.0,7937.0,0.0,255.0
37.0,1532.75,32.0,21.17647,40.784313,88.0,-2.34375,3.125,41.0,27.058823,53.725491,21.17647,37.254902,21.17647,0.0,100.0,1.960784,51.0,22.0,235.5,159.100006,13.671,0.0,0.0,7937.0,0.0,255.0
37.0,1532.75,32.0,21.17647,40.784313,88.0,-2.34375,3.125,41.0,27.058823,54.117645,21.17647,36.862743,21.17647,0.0,100.0,1.960784,51.0,22.0,252.5,170.699997,13.671,0.0,0.0,7937.0,0.0,255.0
37.0,1532.75,32.0,21.17647,40.784313,88.0,-2.34375,3.125,41.0,27.058823,54.117645,21.17647,36.862743,21.17647,0.0,100.0,1.960784,51.0,22.0,252.5,170.699997,13.671,0.0,0.0,7937.0,0.0,255.0
38.0,1560.0,32.0,21.17647,39.215687,87.0,-2.34375,-3.90625,39.0,27.058823,54.117645,21.17647,36.862743,21.17647,0.0,100.0,1.960784,51.0,22.0,252.5,170.699997,13.671,0.0,0.0,7937.0,0.0,255.0
38.0,1560.0,32.0,21.17647,39.215687,87.0,-2.34375,-3.90625,39.0,25.882353,54.117645,21.17647,36.862743,21.17647,0.0,100.0,1.960784,51.0,22.0,252.5,170.699997,13.671,0.0,0.0,7937.0,0.0,255.0
38.0,1560.0,32.0,21.17647,39.215687,87.0,-2.34375,-3.90625,39.0,25.882353,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,51.0,22.0,260.399994,176.199997,13.671,0.0,0.0,7937.0,0.0,255.0
38.0,1560.0,32.0,21.17647,27.058823,87.0,-3.125,0.78125,39.0,25.882353,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,51.0,22.0,260.399994,176.199997,13.671,0.0,0.0,7937.0,0.0,255.0
40.0,1574.0,33.0,18.82353,27.058823,87.0,-3.125,0.78125,25.0,25.882353,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,51.0,20.0,260.399994,176.199997,13.671,0.0,0.0,7937.0,0.0,255.0
40.0,1574.0,33.0,18.82353,27.058823,87.0,-3.125,0.78125,25.0,27.058823,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,51.0,20.0,274.600006,186.699997,13.671,0.0,0.0,7937.0,0.0,255.0
40.0,1574.0,33.0,18.82353,27.058823,87.0,-3.125,0.78125,25.0,27.058823,52.941177,20.392157,36.07843,20.392157,0.0,100.0,1.176471,51.0,20.0,274.600006,186.699997,13.671,0.0,0.0,7937.0,0.0,255.0
40.0,1484.25,33.0,18.82353,29.803921,86.0,-3.125,-3.125,28.0,27.058823,52.941177,20.392157,36.07843,20.392157,0.0,100.0,1.176471,51.0,21.0,274.600006,186.699997,13.671,0.0,0.0,7937.0,0.0,255.0
42.0,1484.25,33.0,18.82353,29.803921,86.0,-3.125,-3.125,28.0,27.843138,52.941177,20.392157,36.07843,20.392157,0.0,100.0,1.176471,51.0,21.0,274.600006,186.699997,13.671,0.0,0.0,7937.0,0.0,255.0
42.0,1484.25,33.0,18.82353,29.803921,86.0,-3.125,-3.125,28.0,27.843138,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,51.0,21.0,286.399994,196.0,13.71,0.0,0.0,7937.0,0.0,255.0
42.0,1484.25,33.0,18.82353,29.803921,86.0,-3.125,-3.125,28.0,27.843138,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,51.0,21.0,286.399994,196.0,13.71,0.0,0.0,7937.0,0.0,255.0
42.0,1398.25,31.0,17.254902,19.607843,86.0,-3.125,0.0,19.0,27.843138,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,52.0,6.0,286.399994,196.0,13.71,0.0,0.0,7937.0,0.0,255.0
44.0,1398.25,31.0,17.254902,19.607843,86.0,-3.125,0.0,19.0,30.196079,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,52.0,6.0,286.399994,196.0,13.71,0.0,0.0,7937.0,0.0,255.0
44.0,1398.25,31.0,17.254902,19.607843,86.0,-3.125,0.0,19.0,30.196079,52.549019,22.352942,38.039215,19.607843,0.0,100.0,3.137255,52.0,6.0,292.100006,203.199997,13.73,0.0,0.0,7937.0,0.0,255.0
