engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
35.0,893.75,0.0,18.82353,35.686275,46.0,0.0,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,183.699997,40.5,14.101,0.0,0.0,1428.0,0.0,48.0
35.0,897.5,0.0,18.82353,35.686275,46.0,0.78125,0.0,34.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,183.699997,40.5,14.101,0.0,0.0,1428.0,0.0,48.0
37.0,897.5,0.0,18.82353,35.686275,46.0,0.78125,0.0,34.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,183.699997,40.5,14.101,0.0,0.0,1428.0,0.0,48.0
37.0,897.5,0.0,18.82353,35.686275,46.0,0.78125,0.0,34.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,189.600006,41.099998,14.121,0.0,0.0,1428.0,0.0,48.0
37.0,897.5,0.0,18.82353,35.294117,47.0,0.78125,0.0,34.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,189.600006,41.099998,14.121,0.0,0.0,1428.0,0.0,48.0
39.0,909.25,0.0,18.82353,35.294117,47.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,6.0,189.600006,41.099998,14.121,0.0,0.0,1428.0,0.0,48.0
39.0,909.25,0.0,18.82353,35.294117,47.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,6.0,195.399994,41.699997,14.121,0.0,0.0,1428.0,0.0,48.0
39.0,909.25,0.0,18.82353,35.294117,47.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,6.0,195.399994,41.699997,14.121,0.0,0.0,1428.0,0.0,48.0
39.0,893.75,0.0,18.82353,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,7.0,195.399994,41.699997,14.121,0.0,0.0,1428.0,0.0,48.0
40.0,893.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,7.0,195.399994,41.699997,14.121,0.0,0.0,1428.0,0.0,48.0
40.0,893.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,7.0,198.199997,42.0,14.121,0.0,0.0,1428.0,0.0,48.0
40.0,893.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,7.0,198.199997,42.0,14.121,0.0,0.0,1428.0,0.0,48.0
40.0,889.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,6.0,198.199997,42.0,14.121,0.0,0.0,1428.0,0.0,48.0
42.0,889.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,6.0,198.199997,42.0,14.121,0.0,0.0,1428.0,0.0,48.0
42.0,889.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,6.0,203.600006,42.599998,14.121,0.0,0.0,1428.0,0.0,48.0
