engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
26.0,1142.75,14.0,21.17647,53.333332,46.0,-1.5625,0.0,52.0,34.117645,55.686275,23.529411,39.215687,22.352942,0.0,100.0,3.529412,35.0,20.0,123.5,38.5,14.238,0.0,0.0,7464.0,0.0,255.0
26.0,1142.75,14.0,21.17647,27.058823,46.0,3.90625,0.0,52.0,34.117645,55.686275,23.529411,39.215687,22.352942,0.0,100.0,3.529412,35.0,20.0,123.5,38.5,14.238,0.0,0.0,7464.0,0.0,255.0
28.0,1561.5,21.0,18.431372,27.058823,46.0,3.90625,0.0,25.0,34.117645,55.686275,23.529411,39.215687,22.352942,0.0,100.0,3.529412,35.0,20.0,123.5,38.5,14.238,0.0,0.0,7464.0,0.0,255.0
28.0,1561.5,21.0,18.431372,27.058823,46.0,3.90625,0.0,25.0,34.509804,55.686275,23.529411,39.215687,22.352942,0.0,100.0,3.529412,35.0,20.0,136.0,39.099998,14.14,0.0,0.0,7464.0,0.0,255.0
28.0,1561.5,21.0,18.431372,27.058823,46.0,3.90625,0.0,25.0,34.509804,54.901962,23.137255,38.823528,21.960785,0.0,100.0,3.137255,35.0,20.0,136.0,39.099998,14.14,0.0,0.0,7464.0,0.0,255.0
28.0,1132.75,21.0,21.568628,56.862743,47.0,-3.125,0.0,55.0,34.509804,54.901962,23.137255,38.823528,21.960785,0.0,100.0,3.137255,35.0,20.0,136.0,39.099998,14.14,0.0,0.0,7464.0,0.0,255.0
30.0,1132.75,21.0,21.568628,56.862743,47.0,-3.125,0.0,55.0,36.07843,54.901962,23.137255,38.823528,21.960785,0.0,100.0,3.137255,35.0,20.0,136.0,39.099998,14.14,0.0,0.0,7464.0,0.0,255.0
30.0,1132.75,21.0,21.568628,56.862743,47.0,-3.125,0.0,55.0,36.07843,53.725491,21.960785,37.64706,21.960785,0.0,100.0,1.960784,35.0,20.0,149.399994,39.800003,14.179,0.0,0.0,7464.0,0.0,255.0
30.0,1132.75,21.0,21.568628,56.862743,47.0,-3.125,0.0,55.0,36.07843,53.725491,21.960785,37.64706,20.784313,0.0,100.0,1.960784,35.0,20.0,149.399994,39.800003,14.179,0.0,0.0,7464.0,0.0,255.0
30.0,1271.75,27.0,20.392157,41.176472,47.0,3.125,0.0,41.0,36.07843,53.725491,21.960785,37.64706,20.784313,0.0,100.0,1.960784,35.0,22.0,149.399994,39.800003,14.179,0.0,0.0,7464.0,0.0,255.0
31.0,1271.75,27.0,20.392157,41.176472,47.0,3.125,0.0,41.0,32.941177,53.725491,21.960785,37.64706,20.784313,0.0,100.0,1.960784,35.0,22.0,149.399994,39.800003,14.179,0.0,0.0,7464.0,0.0,255.0
31.0,1271.75,27.0,20.392157,41.176472,47.0,3.125,0.0,41.0,32.941177,52.156864,20.392157,36.470589,19.607843,0.0,100.0,0.392157,35.0,22.0,163.199997,40.699997,14.218,0.0,0.0,7464.0,0.0,255.0
31.0,1271.75,27.0,20.392157,30.196079,48.0,3.90625,0.0,41.0,32.941177,52.156864,20.392157,36.470589,19.607843,0.0,100.0,0.392157,35.0,22.0,163.199997,40.699997,14.218,0.0,0.0,7464.0,0.0,255.0
33.0,1332.0,28.0,19.607843,30.196079,48.0,3.90625,0.0,30.0,32.941177,52.156864,20.392157,36.470589,19.607843,0.0,100.0,0.392157,34.0,25.0,163.199997,40.699997,14.218,0.0,0.0,7464.0,0.0,255.0
33.0,1332.0,28.0,19.607843,30.196079,48.0,3.90625,0.0,30.0,35.294117,52.156864,20.392157,36.470589,19.607843,0.0,100.0,0.392157,34.0,25.0,169.600006,41.699997,14.218,0.0,0.0,7464.0,0.0,255.0
33.0,1332.0,28.0,19.607843,30.196079,48.0,3.90625,0.0,30.0,35.294117,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.784314,34.0,25.0,169.600006,41.699997,14.179,0.0,0.0,7464.0,0.0,255.0
33.0,1356.25,28.0,19.607843,31.372549,49.0,3.90625,0.0,31.0,35.294117,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.784314,35.0,25.0,169.600006,41.699997,14.179,0.0,0.0,7464.0,0.0,255.0
35.0,1356.25,28.0,19.607843,31.372549,49.0,3.90625,0.0,31.0,35.294117,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.784314,35.0,25.0,169.600006,41.699997,14.179,0.0,0.0,7464.0,0.0,255.0
35.0,1356.25,28.0,19.607843,31.372549,49.0,3.90625,0.0,31.0,36.862743,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.784314,35.0,25.0,181.600006,42.099998,14.179,0.0,0.0,7464.0,0.0,255.0
35.0,1356.25,28.0,19.607843,31.372549,49.0,3.90625,0.0,31.0,36.862743,52.156864,20.784313,36.862743,19.607843,0.0,100.0,0.784314,35.0,25.0,181.600006,42.099998,14.179,0.0,0.0,7464.0,0.0,255.0
35.0,1370.25,29.0,19.607843,30.980392,49.0,3.90625,0.0,30.0,36.862743,52.156864,20.784313,36.862743,19.607843,0.0,100.0,0.784314,35.0,26.0,181.600006,42.099998,14.179,0.0,0.0,7464.0,0.0,255.0
37.0,1370.25,29.0,19.607843,30.980392,49.0,3.90625,0.0,30.0,36.07843,52.156864,20.784313,36.862743,19.607843,0.0,100.0,0.784314,35.0,26.0,181.600006,42.099998,14.179,0.0,0.0,7464.0,0.0,255.0
37.0,1370.25,29.0,19.607843,30.980392,49.0,3.90625,0.0,30.0,36.07843,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.392157,35.0,26.0,192.600006,43.099998,14.179,0.0,0.0,7464.0,0.0,255.0
37.0,1370.25,29.0,19.607843,28.235294,50.0,3.90625,0.0,30.0,36.07843,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.392157,35.0,26.0,192.600006,43.099998,14.179,0.0,0.0,7464.0,0.0,255.0
39.0,1382.0,30.0,19.215687,28.235294,50.0,3.90625,0.0,28.0,36.07843,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.392157,35.0,25.0,192.600006,43.099998,14.179,0.0,0.0,7464.0,0.0,255.0
39.0,1382.0,30.0,19.215687,28.235294,50.0,3.90625,0.0,28.0,34.117645,52.156864,20.784313,36.470589,19.607843,0.0,100.0,0.392157,35.0,25.0,202.600006,44.099998,14.179,0.0,0.0,7464.0,0.0,255.0
39.0,1382.0,30.0,19.215687,28.235294,50.0,3.90625,0.0,28.0,34.117645,50.980392,19.607843,35.686275,18.82353,0.0,100.0,0.0,35.0,25.0,202.600006,44.099998,14.179,0.0,0.0,7464.0,0.0,255.0
